x_m,y_m,speed_kmh,time_s
567.1806315876509,-1221.3408712421158,280.93039427884946,56.768649857360806
566.2136764143661,-1216.4322441488248,281.72149654758095,56.832739578976415
565.2444905756032,-1211.5238017656916,282.49177883025186,56.89665303324046
564.2729889517586,-1206.6156753950606,283.241894728757,56.960394563075894
563.2990899325761,-1201.707998148158,283.97247080498965,57.02396826357262
562.3227144776597,-1196.8008991909473,284.68410881342754,57.08737805863554
561.3437854383925,-1191.894510169968,285.3773862273496,57.150627640077175
560.3622307154791,-1186.988960945725,286.0528579941558,57.21372051919953
559.3779794498435,-1182.0843794600978,286.7110578190289,57.27666004714318
558.3909661879786,-1177.1808935449974,287.3524988785497,57.33944938808936
557.4011261913146,-1172.2786293779084,287.97767525026023,57.402091565868325
556.4084025357974,-1167.3777140145337,288.5870623022218,57.46458941583567
555.4127382399108,-1162.4782701073345,289.18111841894154,57.526945675175774
554.4140836228282,-1157.580423632149,289.76028481335317,57.589162885210854
553.4123913443278,-1152.6842952709987,290.3249873824386,57.65124350896845
552.4076205514276,-1147.7900062499502,290.8756366372681,57.713189853278905
551.3997330549656,-1142.8976763993433,291.4126287269536,57.7750041097259
550.3886968243746,-1138.0074245546234,291.9363461089847,57.836688363955325
549.3745181993611,-1133.1195033788028,292.4471580959616,57.89824459530309
548.3576988833536,-1128.234101831446,292.9454463181595,57.95967775338697
547.3395696232853,-1123.3506445773414,293.4316256387261,58.020998689104395
546.3215011758041,-1118.4682049760938,293.9060985272252,58.08221887800912
545.3048646900469,-1113.5858196136976,294.36924915858935,58.143349617945496
544.291029520256,-1108.702509568222,294.82144543093204,58.204402188042955
543.2813686923516,-1103.8172880675845,295.2630391780171,58.26538778987378
542.2772578123174,-1098.9291566642808,295.69436723960354,58.32631761167764
541.2800769325313,-1094.037105961643,296.11575189405346,58.38720282436432
540.2912065822496,-1089.1401140295566,296.5275016274683,58.448054627986515
539.312028563961,-1084.237147410508,296.9299113290655,58.50888429877573
538.3436146723316,-1079.325580434713,297.32326202313635,58.56970314723874
537.3814245931727,-1074.3990797159659,297.5129874710748,58.63051062343385
536.4051565674038,-1069.4582422693136,297.3040141533696,58.6913037572021
535.3919901058014,-1064.510697876239,296.6953172922041,58.752111472909995
534.3191342005747,-1059.5653970428064,295.68515544091,58.81296817951583
533.2451406359241,-1054.611415540824,294.27066136183413,58.87391832880104
532.6523510151949,-1049.5157759209792,292.4473207661145,58.935021421219986
531.1579533854765,-1044.6411722887888,290.20824057584576,58.99635741860511
529.3888304878867,-1039.8503811206604,287.54315140145167,59.058032966845126
527.4870857202196,-1035.1082169619708,284.43709275053743,59.120188367058184
525.2819292238584,-1030.4862017938926,280.8687007349154,59.18300567066177
522.8251178923816,-1025.9831297235169,276.80803839240264,59.24671742755833
520.1648915992442,-1021.5958553407545,272.2190280335262,59.31154399155664
517.3145407426387,-1017.3376051913024,267.06649361639387,59.37760514428864
