i,lat,lon,time_s,speed_kmh,a_mps2
151,42.714086670189715,23.27282877097151,7.844584867194212,122.46369955887057,-2.420297700047979
152,42.71406848027708,23.272838721929915,7.908704931187926,123.31902001695993,-0.8150617811774084
153,42.714050666955,23.272849778790686,7.972369861286079,124.60385310114184,0.8447516976756525
154,42.71403327604909,23.27286194092199,8.035373167463172,126.30131465060269,2.5427783172315843
155,42.714016354042236,23.272875225215355,8.09754659114066,128.39068894112884,3.8529760752556506
156,42.713999930073896,23.272889562873722,8.158713408869316,130.39314140356893,4.542338638305919
157,42.713984120032755,23.272905069281286,8.218929808570183,131.9755826235947,5.448425561696629
158,42.713968879711985,23.272921559240647,8.27841968740983,133.91864007769664,6.522506991847859
159,42.713954205683315,23.2729389784531,8.337053975288637,136.20231646408521,7.596383842669837
160,42.7139400114378,23.27295709611335,8.394705448078911,138.67042262461365,8.456236608369302
161,42.7139263972929,23.272975963843304,8.451321454746221,141.09496526891965,9.144812600916493
162,42.71391334988973,23.272995556657083,8.506975193053327,143.47899441996216,9.696325916982655
163,42.71390083324706,23.273015765439297,8.561704246292692,145.8240558179503,10.138149286052137
164,42.71388887597374,23.273036573968557,8.615549747487393,148.13185213488725,10.492178974628375
165,42.71387743416176,23.27305792469997,8.668565827022405,150.4046446691727,10.775942713269615
166,42.713866478420954,23.273079732885147,8.720782103384092,152.64365727465412,11.003460469004402
167,42.713856024979115,23.273101988916288,8.772240483394501,154.8506409854564,11.185956855479004
168,42.71384604383962,23.27312462334671,8.822962144672749,157.02646800491397,11.332408224932488
169,42.713836575970575,23.27314763995701,8.872982967508957,159.1726398870509,11.449998083882498
170,42.71382759135792,23.27317103758619,8.922335952596294,161.29053870390752,11.544478277568961
171,42.71381901663883,23.273194744390157,8.971042292945079,163.38104583756538,11.620449879198246
172,42.71381083974349,23.273218695072206,9.019127910219419,165.44524649275297,11.6815965843541
173,42.713803091761605,23.27324289465269,9.066612871008912,167.48397815762615,11.730864148029298
