x_l,y_l,x_r,y_r
46.2116849567835,538.800419864341,56.22121759991525,537.9452168088742
46.678547569379845,543.7756354794241,56.63838304689233,542.92611016439
47.12977760695945,548.7522455002943,57.061828640325686,547.906440398271
47.5674073680644,553.7300716919785,57.49059815614582,552.8862911616651
48.003432286642564,558.7080916191235,57.91775597042435,557.866256781876
48.432908176906565,563.686722143269,58.3283936970339,562.8475991958112
48.8628489049178,568.6653687605108,58.73849280721025,567.8289606573016
49.29130058757045,573.6441971875853,59.147095896630454,572.8104227421201
49.72029503119831,578.6230360758537,59.55623491684461,577.7918155479839
50.148873821524376,583.601967155207,59.964951423622075,582.773220203722
50.57608043184703,588.5810708141937,60.372289031167384,587.7547185414904
51.00394479196437,593.5601761314579,60.780277649943166,592.7361392087388
51.43051495242384,598.5394489828486,61.18796185639767,597.7175646137725
51.857820795898604,603.518717866233,61.59438223998474,602.6990763314537
52.283909392600734,608.4981468688654,62.00157173938892,607.6805023777722
52.71081163018078,613.4775655254172,62.40857195998925,612.6619255401339
53.137570057288386,618.4570560526588,62.8144254005005,617.6434273495349
53.563227176514964,623.4366991095019,63.221164046988726,622.6248374181138
53.98981489680062,628.4163224512251,63.62783048778752,627.6062363645076
54.41537822427226,633.39609135038,64.03346626773644,632.5877063009318
54.841949202792826,638.3758371465113,64.44010329575786,637.5690769543238
55.267574766251045,643.3557222320188,64.84678519002155,642.5504293305684
55.69428486891283,648.3355768599647,65.2535489758265,647.5317617479695
56.121123090565376,653.3154825448471,65.65943811253376,652.5131543441137
56.547131868142564,658.2955200921433,66.06648465948535,657.4944386768337
56.97434214270273,663.2755165678643,66.473730159556,662.4756938967275
57.40079999220358,668.2556400272729,66.88021712134655,667.4570037573033
57.82853731830544,673.2357170486513,67.28797754071496,672.4381960905187
58.2555992079437,678.21591377378,67.69605293060243,677.4193527212933
58.684018583811266,683.1960600108729,68.1034868478147,682.4005560049545
59.112836973398196,688.176235582913,68.51231022050337,687.3816339991276
59.541097888979564,693.156522124175,68.92156664750627,692.3626695747022
59.97083120909513,698.1367478930083,69.33029671283512,697.3437444350706
60.40008410439313,703.117079972785,69.74053325521193,702.3246876072435
60.83088742499202,708.0973452659406,70.15131784565884,707.3055796607842
61.26128832633977,713.0777096567663,70.56169410520504,712.2865027631856
61.693317546261675,718.0580017101253,70.97369293004078,717.2672876428753
62.12601573228327,723.0382898833784,71.38635686376595,722.2480252893532
62.55839706785478,728.0186168720438,71.79870701180523,727.2288395998143
62.992401339284704,732.9987709922718,72.2126890868506,732.2095879640165
63.42597346483755,737.978909733127,72.62724505608136,737.1903502209979
63.86104711569842,742.9588572479532,73.04131960058974,742.1712068793586
64.2955666571964,747.9387762118342,73.45684233976364,747.1519770837194
64.73146680326272,752.9184892263971,73.8727588706264,752.1327384140185
65.16768918775281,757.8980746062372,74.28801088672897,757.1135695984873
65.60317846941453,762.8776109332397,74.70453204625647,762.0942923075795
66.03986430829355,767.8569201116402,75.12126298735255,767.0749846718593
66.4756952007965,772.8361662189031,75.53814456928161,772.055635986533
66.912603674292,777.815171571088,75.95412056567662,777.0363280034785
67.34853516948186,782.7940995526809,76.37112152060936,782.0168791615126
67.78542332686224,787.772772747919,76.78809208948029,786.9973688850312
68.22220982999796,792.7512688886067,77.20397395250035,791.9778749089758
68.65783846128573,797.7296668318138,77.62069962285067,796.9582163807081
69.09424183682368,802.7077888113355,78.03721278909998,801.9384731760191
69.52936632099643,807.6857992126916,78.45245611037623,806.9187238509012
69.96514362702715,812.6635183538751,78.86836115090648,811.8987872099508
70.39952112462889,817.6411116386685,79.28387154972559,816.8787426177316
70.83443056433049,822.6184017777528,79.69792986725686,821.8586675432841
71.26881657688018,827.5954657329127,80.11246981237672,826.8383835377108
71.70161983713012,832.5723819569714,80.52643199395541,831.8179686771649
72.13477421826138,837.5489735316141,80.93876087254316,836.7974983216249
72.56622690872985,842.5254036355526,81.35138924312538,841.7767970911531
72.99790871620164,847.5014935404878,81.76325868550278,846.755940782011
73.42776696993768,852.4774090327376,82.17331265099628,851.7350076988776
73.85773446447567,857.4529711890848,82.58348396720463,856.7138199084761
74.2867528857178,862.4282594704804,82.99271413350871,861.6924553172148
74.7137668583392,867.4033495985748,83.39994758621805,866.670988101344
75.14070830665133,872.3780671188995,83.80711621111192,871.6492440721294
75.5655243005818,877.3525716537009,84.21316353030473,876.6272994616535
75.99014591711139,882.3266905180319,84.61703091883462,881.6052307706844
76.41252119636073,887.3005829400644,85.02065232360435,886.5828625932861
76.83458122178476,892.2740742727177,85.42296921096641,891.5602705551031
77.25526960038425,897.2472419167169,85.82392144468284,896.5374464735091
77.67351281622823,902.2199567817106,86.22246875027872,901.5146650423129
78.09104898128986,907.1954087152666,86.6206639034404,906.4989654082941
78.50550186532736,912.2253013850572,87.01711484944371,911.541952712254
