x_l,y_l,x_r,y_r
695.8066730570677,-707.918361827693,686.7017129429323,-710.936004172307
697.3821946020454,-712.662298872276,688.2716293979546,-715.682101127724
698.9578519249878,-717.4062123939847,689.8416660750122,-720.4281276060154
700.5336208028085,-722.1501107140382,691.4117991971915,-725.1740932859618
702.1094771558664,-726.893999587696,692.9820048441336,-729.920004412304
703.6853970468867,-731.6378862008153,694.5522589531133,-734.6658677991848
705.262305826406,-736.3814633318046,696.1225373654584,-739.4116899702374
706.8382803173001,-741.1253679986648,697.6928148747542,-744.15747730395
708.4142442477932,-745.8692921051214,699.2630669459937,-748.9032392027203
709.9901758719149,-750.6132424186596,700.8332713251979,-753.6489808992131
711.5660482511342,-755.3572261271639,702.4034009509065,-758.3947092055743
713.1418391580946,-760.1012495484315,703.9734340504266,-763.140431803856
714.7175240872073,-764.8453221787844,705.5433451294464,-767.8861551980372
716.2930765216568,-769.5894474650983,707.1131087046713,-772.6318859409118
717.8684756657468,-774.3336350308662,708.6827035718366,-777.377632409107
719.4436947246872,-779.077891503759,710.2521025257723,-782.123399975073
721.0196597817209,-783.8219088676407,711.8212827481107,-786.8691961772903
722.5944474309973,-788.5663244626171,713.3902191309458,-791.6150286792524
724.1689826931394,-793.3108290855915,714.9588879040136,-796.3609041625888
725.7432417703662,-798.0554293601882,716.5272648651726,-801.1068280039149
727.3172007217754,-802.800135479347,718.0953259553436,-805.8528100103522
728.8908343162075,-807.5449507603237,719.6630464055849,-810.5988548643463
730.4641165650485,-812.2898741867543,721.230406203276,-815.3449795785361
732.0370368650522,-817.0348908295681,722.7974059493573,-820.0912030750259
733.609604989709,-821.7799909538967,724.3640598694242,-824.8375290859202
735.1818300801997,-826.5251729797727,725.9303768223574,-829.5839551913662
736.7537231325588,-831.2704338887238,727.4963678121223,-834.330478409836
738.3262425381494,-836.0154575786992,729.0620419400503,-839.0770970542385
739.8975011334197,-840.7608690824558,730.6274114038321,-843.8238097291861
741.4684586292483,-845.5063522649036,732.1924859650799,-848.5706127194996
743.0391250200885,-850.2519041034443,733.7572756293409,-853.3175030477747
744.6095113510654,-854.9975247291163,735.3217913515211,-858.0644805830642
746.1796263758716,-859.7432083905451,736.8860423777807,-862.8115410762928
747.7494821366096,-864.4889532097365,738.4500406660467,-867.5586824055409
749.3181394015281,-869.2350727614626,740.0156950649222,-872.3052755828326
750.8865562187395,-873.9812489045545,741.5830152026255,-877.0513195163618
752.4537961335898,-878.727792538754,743.150114680035,-881.7974375362711
754.0208171020238,-883.474389274158,744.7170011545264,-886.5436266085939
755.5876295891709,-888.2210354852273,746.2827364832185,-891.2901995875194
757.1551943754714,-892.9674142502798,747.8492308997746,-896.0365256508318
758.721623539641,-897.7141533392586,749.4155453047302,-900.7829167523812
760.287874365148,-902.4609343243569,750.981688082181,-905.5293700604796
761.8539597530875,-907.2077549019731,752.5476723265082,-910.275883865021
763.4198891887092,-911.9546135406536,754.1135065505171,-915.0224536915669
764.9866221156655,-916.701195298696,755.6792010422844,-919.7690794169087
766.5522697768452,-921.4481224120907,757.2447670879801,-924.5157589121947
768.1177931893893,-926.1950786790748,758.8102153956934,-929.2624872945513
769.683202546353,-930.9420646830494,760.3755557696526,-934.0092639723326
771.2494574200092,-935.6887638730551,761.9398486325081,-938.7563994810896
772.8146682805055,-940.4357981754434,763.5050035101223,-943.503263882356
774.3797956917803,-945.18285401418,765.070081833075,-948.2501707355229
775.9448509448227,-949.9299272708042,766.635094308539,-952.9971141534656
777.5107927250199,-954.6767047383341,768.2000500314653,-957.7440944257423
779.0757334154753,-959.4238080797663,769.764961047298,-962.4911076914746
780.6406319422099,-964.1709238189324,771.3298362087106,-967.2381525044159
782.2054991088502,-968.918047358977,772.8946867062806,-971.9852254438224
783.7712948514638,-973.6648642546637,774.4595223945339,-976.7323240686404
785.3361304856785,-978.4119989649998,776.024354366873,-981.479447662736
786.9009658999535,-983.159134900664,777.5882427307762,-986.2269048030961
788.4658108957366,-987.9062694590127,779.1530972661083,-990.9740683201727
790.03067776411,-992.6534015239752,780.7179798875694,-995.7212482053262
791.5965241948863,-997.4002159038356,782.2828986887947,-1000.468442742301
793.1614623610351,-1002.1473336256441,783.8478659099085,-1005.215648659268
794.7264522459839,-1006.8944413894301,785.4128913565758,-1009.9628643653718
796.2915049458636,-1011.6415364881279,786.9779859300364,-1014.7100865597134
797.8575790842239,-1016.3883035297989,788.5431587734356,-1019.4573136754279
799.4227871077143,-1021.1353653731223,790.108421885173,-1024.2045427060757
800.9880879867404,-1025.8824076792914,791.673784071346,-1028.9517710614389
802.5534925235116,-1030.6294278500518,793.2383067690394,-1033.6993103168047
804.1199602661724,-1035.3761092657223,794.8038996844804,-1038.4465320767115
805.6856041021559,-1040.1230761233278,796.3696246708016,-1043.1937451440108
807.2513817827293,-1044.8700144197726,797.9354897267667,-1047.9409485124638
808.817305109605,-1049.6169205563365,799.5015070434812,-1052.6881397590646
810.3843327405632,-1054.3634792469409,801.0676856674322,-1057.435317021746
811.9505771931558,-1059.1103125672635,802.6340376467197,-1062.1824764430507
813.516998429784,-1063.857108155498,804.2005727387759,-1066.929617283869
815.0836064475193,-1068.6038610063908,805.7673009426395,-1071.676734537753
816.6504111446071,-1073.350570815313,807.3342323542586,-1076.423828491828
818.218373117143,-1078.0969201102955,808.9013780204145,-1081.1708952838355
819.7856030519077,-1082.8435344812149,810.467798306686,-1085.918247269415
821.3530615583433,-1087.59009649711,812.0354035421109,-1090.6652539065024
822.9207587791825,-1092.3366045953467,813.6032539350239,-1095.412226073858
824.4896553480665,-1097.0827444185181,815.1713604356519,-1100.1591626159136
826.0578610224387,-1101.8291387713564,816.7397320911363,-1104.906059670506
827.6263362038859,-1106.5754715942178,818.3083800945083,-1109.6529158168985
829.1950919877237,-1111.3217411815742,819.877315348487,-1114.399728754859
830.7650880331814,-1116.0676312542987,821.4465477081778,-1119.1464950400614
832.3344351390945,-1120.8137667436354,823.0160873176943,-1123.8932131028707
833.9040938845425,-1125.5598311282572,824.5859451289757,-1128.6398797916927
835.4740744138378,-1130.305823851196,826.1551815431015,-1133.3868075680864
837.0453357615958,-1135.0514267444912,827.7257058743072,-1138.1333668418906
838.6159911843461,-1139.7972651254795,829.2965805028855,-1142.8798680110747
840.1869995758941,-1144.5430234246794,830.8678139964538,-1147.6263067616355
841.7583705377891,-1149.2887004447045,832.4394167394908,-1152.372684249004
843.3301148683317,-1154.034290583955,834.011399924314,-1157.1189960467407
844.9031931732953,-1158.7794794027145,835.5837742630781,-1161.8652402774235
846.4757167951896,-1163.5248934785297,837.1565497549292,-1166.6114149308648
848.0486449696949,-1168.2702142538596,838.7297364967148,-1171.3575162915977
849.6219887909328,-1173.0154410213343,840.3033453929438,-1176.1035430632223
851.1967074138217,-1177.7602569801054,841.8764372832625,-1180.8498080305662
852.7709123893225,-1182.5052863380015,843.4509206125747,-1185.595676973723
854.3455639482839,-1187.2502155238155,845.0258571459159,-1190.3414654519022
855.9178247250272,-1191.9959842736723,846.6183410539137,-1195.0815000248383
857.4886539783274,-1196.742276100737,848.2198389812719,-1199.8186090720453
859.0599621137966,-1201.4884606843393,849.8227694834763,-1204.5553094433028
860.6327073134441,-1206.2342203059418,851.4252432142418,-1209.2922276411032
862.2087971773875,-1210.978919218996,852.9988006489075,-1214.0388193718418
863.7920394073501,-1215.7212954319627,854.5301712024603,-1218.799508770127
865.3748508165047,-1220.4638666022408,856.0630191856877,-1223.5597930676654
866.9598848059101,-1225.2114141214909,857.5947532759222,-1228.3150035637382
868.4069283937613,-1230.036421926047,859.1626744400724,-1233.0238947442845
